fighter1,fighter2,fight_odds_url,Bet,5Dimes_win,Bet365_win,BetDSI_win,BetOnline_win,BookMaker_win,Bovada_win,Intertops_win,Pinnacle_win,SportBet_win,SportsInt_win,Sportsbook_win,William_H_win,meanodds_win,Winner_Cleaned,Loser_Cleaned,wiki_url,bestfightodds_winner,bestfightodds_loser,WeightClass,Winner,Outcome,Loser,Method,Round,Time,Notes,Card,Winner_url,Loser_url,event_order,Method_Cleaned,Card_Cleaned,Champion,Interim_Champion,Card_Date,#,Event,bet_won,5Dimes_lose,BetDSI_lose,BookMaker_lose,SportBet_lose,Bet365_lose,Bovada_lose,Sportsbook_lose,William_H_lose,Pinnacle_lose,SportsInt_lose,BetOnline_lose,Intertops_lose,meanodds_lose
Dustin Poirier,Jason Young,https://www.bestfightodds.com/events/ufc-131-carwin-vs-dos-santos-358,Dustin Poirier,1.2941176470588236,,,,1.25,1.2,,1.3012048192771084,1.3021148036253776,1.2197802197802199,,,1.2612029149569215,Dustin Poirier,Jason Young,https://en.wikipedia.org/wiki/UFC_131,Dustin Poirier,Jason Young,Featherweight,Dustin Poirier,def,Jason Young,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,,Preliminary card (Facebook),https://en.wikipedia.org/wiki/Dustin_Poirier,https://en.wikipedia.org/wiki/Jason_Young_(fighter),10,Unanimous Decision,Prelim,,,2011-06-11,177,UFC 131: dos Santos vs. Carwin,1,3.8,,4.0,3.89,,4.0,,,3.91,3.8,,,3.9000000000000004
Dustin Poirier,Jim Miller,https://www.bestfightodds.com/events/ufc-208-holm-vs-de-randamie-1229,Dustin Poirier,1.25,,1.2403846153846154,1.2564102564102564,1.2403846153846154,1.2222222222222223,,1.2392344497607655,1.2457002457002457,1.2564102564102564,1.2222222222222223,1.2197802197802199,1.2392749103275418,Dustin Poirier,Jim Miller,https://en.wikipedia.org/wiki/UFC_208,Dustin Poirier,Jim Miller,Lightweight,Dustin Poirier,def,Jim Miller,"Decision (majority) (28–28, 30–27, 29–28)",3.0,5:00,,Main Card,https://en.wikipedia.org/wiki/Dustin_Poirier,https://en.wikipedia.org/wiki/Jim_Miller_(fighter),5,Unanimous Decision,Main Event,,,2017-02-11,389,UFC 208: Holm vs. de Randamie,1,4.55,4.359999999999999,4.359999999999999,4.48,,4.25,4.25,4.33,4.5,3.75,4.25,,4.308
Dustin Poirier,Jonathan Brookins,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-16-finale-602,Dustin Poirier,1.434782608695652,,1.4166666666666667,1.4,1.4,1.3703703703703702,,1.403225806451613,1.4273504273504274,1.3636363636363638,1.2941176470588236,,1.3900166544699908,Dustin Poirier,Jonathan Brookins,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Team_Carwin_vs._Team_Nelson#The_Ultimate_Fighter_16_Finale,Dustin Poirier,Jonathan Brookins,Featherweight,Dustin Poirier,def,Jonathan Brookins,Submission (D'Arce choke),1.0,4:15,,Main card (FX),https://en.wikipedia.org/wiki/Dustin_Poirier,https://en.wikipedia.org/wiki/Jonathan_Brookins,4,Sub,Main Event,,,2012-12-15,223,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,1,3.1,2.9,3.0,3.06,,3.1,3.6,,3.21,3.0,3.1,,3.1188888888888893
Dustin Poirier,Joseph Duffy,https://www.bestfightodds.com/events/ufc-195-lawler-vs-condit-1012,Dustin Poirier,2.6,,2.59,2.55,2.59,2.5,,2.5,2.58,,2.35,,2.5325,Dustin Poirier,Joseph Duffy,https://en.wikipedia.org/wiki/UFC_195,Dustin Poirier,Joseph Duffy,Lightweight,Dustin Poirier,def,Joseph Duffy,"Decision (unanimous) (30–26, 30–27, 30–27)",3.0,5:00,,Preliminary Card (UFC Fight Pass),https://en.wikipedia.org/wiki/Dustin_Poirier,https://en.wikipedia.org/wiki/Joseph_Duffy_(fighter),10,Unanimous Decision,Prelim,,,2016-01-02,345,UFC 195: Lawler vs. Condit,1,1.5882352941176472,1.529100529100529,1.529100529100529,1.5813953488372094,,1.5405405405405406,1.606060606060606,,1.6024096385542168,,1.5555555555555556,,1.5665497552333543
Dustin Poirier,Josh Grispi,https://www.bestfightodds.com/events/ufc-125-resolution-332,Dustin Poirier,3.25,,,,3.15,3.3,,3.25,3.25,,3.3,,3.25,Dustin Poirier,Josh Grispi,https://en.wikipedia.org/wiki/UFC_125,Dustin Poirier,Josh Grispi,Featherweight,Dustin Poirier,def,Josh Grispi,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Preliminary card (Ion TV),https://en.wikipedia.org/wiki/Dustin_Poirier,https://en.wikipedia.org/wiki/Josh_Grispi,7,Unanimous Decision,Prelim,,,2011-01-01,167,UFC 125: Resolution,1,1.3773584905660377,,1.3636363636363638,1.3773584905660377,,1.3448275862068966,1.3448275862068966,,1.3952569169960474,,,,1.36721090569638
Dustin Poirier,Justin Gaethje,https://www.bestfightodds.com/events/ufc-on-fox-29-poirier-vs-gaethje-1446,Dustin Poirier,1.8,,1.7142857142857144,1.8,1.7142857142857144,1.7407407407407407,1.7407407407407407,1.8064516129032258,1.7874015748031495,1.7692307692307692,1.8695652173913042,1.72992700729927,1.7702390083346027,Dustin Poirier,Justin Gaethje,https://en.wikipedia.org/wiki/UFC_on_Fox:_Poirier_vs._Gaethje,Dustin Poirier,Justin Gaethje,Lightweight,Dustin Poirier,def,Justin Gaethje,TKO (punches),4.0,0:33,Gaethje was deducted one point in round 3 due to a repeated eye poke.[8],Main Card (Fox),https://en.wikipedia.org/wiki/Dustin_Poirier,https://en.wikipedia.org/wiki/Justin_Gaethje,1,KO,Main Event,,,2018-04-14,435,UFC on Fox: Poirier vs. Gaethje,1,2.15,2.1,2.1,2.13,,2.05,1.8695652173913042,2.1,2.1,2.0,2.05,2.05,2.0635968379446643
Dustin Poirier,Khabib Nurmagomedov,https://www.bestfightodds.com/events/ufc-242-khabib-vs-poirier-1715,Khabib Nurmagomedov,1.25,1.2197802197802199,1.25,1.2469135802469136,1.2222222222222223,1.2222222222222223,1.2222222222222223,1.2380952380952381,1.2457002457002457,1.2325581395348837,1.2105263157894737,1.2197802197802199,1.2316683854661552,Khabib Nurmagomedov,Dustin Poirier,https://en.wikipedia.org/wiki/UFC_242,Khabib Nurmagomedov,Dustin Poirier,Lightweight,Khabib Nurmagomedov (c),def,Dustin Poirier (ic),Submission (rear-naked choke),3.0,2:06,For the UFC Lightweight Championship.,Fight Card,https://en.wikipedia.org/wiki/Khabib_Nurmagomedov,https://en.wikipedia.org/wiki/Dustin_Poirier,1,Sub,,Khabib Nurmagomedov,Dustin Poirier,2019-09-07,492,UFC 242: Khabib vs. Poirier,1,4.55,4.01,4.2,4.48,4.5,4.25,4.5,4.33,4.35,3.95,4.05,4.2,4.280833333333334
Dustin Poirier,Max Holloway,https://www.bestfightodds.com/events/ufc-143-condit-vs-diaz-478,Dustin Poirier,1.2,,,,1.2061855670103092,1.2,,1.2061855670103092,1.1964636542239686,1.16,1.1904761904761905,,1.1941872826743969,Dustin Poirier,Max Holloway,https://en.wikipedia.org/wiki/UFC_143,Dustin Poirier,Max Holloway,Featherweight,Dustin Poirier,def,Max Holloway,Submission (triangle armbar),1.0,3:23,,Preliminary card (FX),https://en.wikipedia.org/wiki/Dustin_Poirier,https://en.wikipedia.org/wiki/Max_Holloway,6,Sub,Prelim,,,2012-02-04,197,UFC 143: Diaz vs. Condit,1,5.35,,4.85,5.31,,4.5,4.25,,5.12,4.5,,,4.839999999999999
Dustin Poirier,Max Holloway,https://www.bestfightodds.com/events/ufc-236-holloway-vs-poirier-2-1666,Dustin Poirier,2.75,2.75,2.77,2.7,2.7,2.65,,2.83,2.74,2.65,2.7,,2.7239999999999998,Dustin Poirier,Max Holloway,https://en.wikipedia.org/wiki/UFC_236,Dustin Poirier,Max Holloway,Lightweight,Dustin Poirier,def,Max Holloway,"Decision (unanimous) (49–46, 49–46, 49–46)",5.0,5:00,For the interim UFC Lightweight Championship.,Main Card,https://en.wikipedia.org/wiki/Dustin_Poirier,https://en.wikipedia.org/wiki/Max_Holloway,1,Unanimous Decision,Main Event,,,2019-04-13,474,UFC 236: Holloway vs. Poirier 2,1,1.526315789473684,1.4807692307692308,1.4651162790697674,1.510204081632653,1.4694835680751175,1.4878048780487805,1.4761904761904763,,1.4807692307692308,1.4878048780487805,1.5,,1.4884458412077723
Dustin Poirier,Michael Johnson,https://www.bestfightodds.com/events/ufc-fight-night-94-johnson-vs-poirier-1160,Michael Johnson,2.5,,2.4,2.4,2.4,2.4,,2.4,2.48,2.4,2.3,2.4,2.4079999999999995,Michael Johnson,Dustin Poirier,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Poirier_vs._Johnson,Michael Johnson,Dustin Poirier,Lightweight,Michael Johnson,def,Dustin Poirier,KO (punches),1.0,1:35,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Michael_Johnson_(fighter),https://en.wikipedia.org/wiki/Dustin_Poirier,1,KO,Main Event,,,2016-09-17,372,UFC Fight Night: Poirier vs. Johnson,1,1.625,1.606060606060606,1.606060606060606,1.617283950617284,,1.5882352941176472,1.625,1.5714285714285714,1.6329113924050633,1.5555555555555556,1.625,,1.605253597624533
Dustin Poirier,Pablo Garza,https://www.bestfightodds.com/events/ufc-on-fox-1-velasquez-vs-dos-santos-442,Dustin Poirier,1.3225806451612903,,,,1.3278688524590163,1.3333333333333333,,1.3378378378378377,1.3311258278145695,1.280112044817927,1.3333333333333333,,1.323741696393901,Dustin Poirier,Pablo Garza,https://en.wikipedia.org/wiki/UFC_on_Fox:_Velasquez_vs._dos_Santos,Dustin Poirier,Pablo Garza,Featherweight,Dustin Poirier,def,Pablo Garza,Submission (D'Arce choke),2.0,1:32,,Preliminary card (Facebook),https://en.wikipedia.org/wiki/Dustin_Poirier,https://en.wikipedia.org/wiki/Pablo_Garza_(fighter),3,Sub,Prelim,,,2011-11-12,189,UFC on Fox: Velasquez vs. dos Santos,1,3.55,,3.45,3.63,,3.3,3.4,,3.61,3.35,,,3.4699999999999998
Dustin Poirier,Yancy Medeiros,https://www.bestfightodds.com/events/ufc-fight-night-68-henderson-vs-boetsch-947,Dustin Poirier,1.5,,1.4651162790697674,1.4761904761904763,1.4651162790697674,1.4444444444444444,,1.4761904761904763,1.4878048780487805,1.4545454545454546,1.4545454545454546,,1.4693281935671803,Dustin Poirier,Yancy Medeiros,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Boetsch_vs._Henderson,Dustin Poirier,Yancy Medeiros,Catchweight (159.5 lbs),Dustin Poirier,def,Yancy Medeiros,TKO (body kick and punches),1.0,2:38,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Dustin_Poirier,https://en.wikipedia.org/wiki/Yancy_Medeiros,3,KO,Main Event,,,2015-06-06,321,UFC Fight Night: Boetsch vs. Henderson,1,2.85,2.8,2.8,2.8,,2.75,2.77,,2.88,2.65,2.8,,2.7888888888888888
Dwight Grant,Zak Ottow,https://www.bestfightodds.com/events/ufc-on-fox-31-lee-vs-iaquinta-2-1587,Zak Ottow,3.5,3.5,3.4,3.5,3.3,3.25,3.25,3.5,3.46,3.25,3.25,3.3,3.3716666666666666,Zak Ottow,Dwight Grant,https://en.wikipedia.org/wiki/UFC_on_Fox:_Lee_vs._Iaquinta_2,Zak Ottow,Dwight Grant,Welterweight,Zak Ottow,def,Dwight Grant,"Decision (split) (28–29, 29–28, 29–28)",3.0,5:00,,Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Zak_Ottow,https://en.wikipedia.org/wiki/Dwight_Grant,5,Split Decision,Prelim,,,2018-12-15,462,UFC on Fox: Lee vs. Iaquinta 2,1,1.3636363636363638,1.3333333333333333,1.3333333333333333,1.364963503649635,1.3003003003003002,1.3508771929824561,1.3448275862068966,1.33003300330033,1.3448275862068966,1.3225806451612903,1.3333333333333333,1.3333333333333333,1.3379482928981252
Dylan Andrews,Jimmy Quinlan,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-17-finale-656,Dylan Andrews,1.8333333333333335,,1.7692307692307692,1.9090909090909092,1.7692307692307692,1.8333333333333335,,1.8771929824561404,1.819672131147541,1.8695652173913042,1.7692307692307692,,1.8277644682716523,Dylan Andrews,Jimmy Quinlan,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Team_Jones_vs._Team_Sonnen#The_Ultimate_Fighter_17_Finale,Dylan Andrews,Jimmy Quinlan,Middleweight,Dylan Andrews,def,Jimmy Quinlan,TKO (punches),1.0,3:22,,Preliminary card (Fuel TV),https://en.wikipedia.org/wiki/Dylan_Andrews,,8,KO,Prelim,,,2013-04-13,233,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,1,2.1,2.0,2.0,2.08,,1.9090909090909092,2.0,,2.0300000000000002,1.8695652173913042,1.9090909090909092,,1.988638559508125
Dylan Andrews,Papy Abedi,https://www.bestfightodds.com/events/ufc-fight-night-27-condit-vs-kampmann-ii-692,Dylan Andrews,1.3571428571428572,,1.3125,1.3508771929824561,1.3125,1.3333333333333333,,1.352112676056338,1.353356890459364,1.280112044817927,1.3333333333333333,,1.3316964809028455,Dylan Andrews,Papy Abedi,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Condit_vs._Kampmann_2,Dylan Andrews,Papy Abedi,Middleweight,Dylan Andrews,def,Papy Abedi,TKO (punches),3.0,1:32,,Preliminary card (Fox Sports 2),https://en.wikipedia.org/wiki/Dylan_Andrews,https://en.wikipedia.org/wiki/Papy_Abedi,7,KO,Prelim,,,2013-08-28,244,UFC Fight Night: Condit vs. Kampmann 2,1,3.55,3.65,3.65,3.52,,3.3,3.4,,3.51,3.35,3.25,,3.464444444444444
Dylan Andrews,Sam Alvey,https://www.bestfightodds.com/events/ufc-fight-night-55-rockhold-vs-bisping-894,Sam Alvey,2.5,,2.45,2.45,2.45,2.4,,2.46,2.48,2.49,2.45,,2.4588888888888887,Sam Alvey,Dylan Andrews,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Rockhold_vs._Bisping,Sam Alvey,Dylan Andrews,Middleweight,Sam Alvey,def,Dylan Andrews,KO (punches),1.0,2:16,,Preliminary card (UFC Fight Pass),https://en.wikipedia.org/wiki/Sam_Alvey,https://en.wikipedia.org/wiki/Dylan_Andrews,7,KO,Prelim,,,2014-11-08,296,UFC Fight Night: Rockhold vs. Bisping,1,1.625,1.5882352941176472,1.5882352941176472,1.617283950617284,,1.5882352941176472,1.5714285714285714,,1.617283950617284,1.4761904761904763,1.606060606060606,,1.5864392708074626
Ed Herman,Gian Villante,https://www.bestfightodds.com/events/ufc-fight-night-138-volkan-vs-smith-1564,Gian Villante,1.434782608695652,1.4,1.4166666666666667,1.434782608695652,1.392156862745098,1.4166666666666667,1.434782608695652,1.4366812227074237,1.4273504273504274,1.3333333333333333,1.4,1.4,1.410600250463048,Gian Villante,Ed Herman,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Volkan_vs._Smith,Gian Villante,Ed Herman,Light Heavyweight,Gian Villante,def,Ed Herman,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,,Main Card (Fox Sports 1),https://en.wikipedia.org/wiki/Gian_Villante,https://en.wikipedia.org/wiki/Ed_Herman_(mixed_martial_artist),5,Split Decision,Main Event,,,2018-10-27,454,UFC Fight Night: Volkan vs. Smith,1,3.1,2.95,3.05,3.06,3.0,2.9,3.0,2.9,3.0,3.2,2.95,2.75,2.9883333333333333
Ed Herman,Jake Shields,https://www.bestfightodds.com/events/ufc-150-henderson-vs-edgar-ii-547,Jake Shields,1.5882352941176472,,,1.526315789473684,1.5405405405405406,1.5,,1.5780346820809248,1.5813953488372094,1.4545454545454546,1.4545454545454546,,1.5279515705176143,Jake Shields,Ed Herman,https://en.wikipedia.org/wiki/UFC_150,Jake Shields,Ed Herman,Middleweight,Jake Shields,vs,Ed Herman,No Contest,3.0,5:00,"Originally ruled a Unanimous Decision (29-28, 30-27, 30-27) victory for Shields, result was overturned due to testing positive for a banned substance.",Main Card,https://en.wikipedia.org/wiki/Jake_Shields,https://en.wikipedia.org/wiki/Ed_Herman_(mixed_martial_artist),3,,Main Event,,,2012-08-11,214,UFC 150: Henderson vs. Edgar II,1,2.6,,2.55,2.58,,2.6,2.7,,2.56,2.65,2.65,,2.61125
Ed Herman,Khadis Ibragimov,https://www.bestfightodds.com/events/ufc-on-espn-21-zabit-vs-kattar-1795,Ed Herman,2.45,2.5,2.5300000000000002,2.4,2.5,2.5,2.3,2.5700000000000003,2.48,2.25,,2.3,2.4345454545454546,Ed Herman,Khadis Ibragimov,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Magomedsharipov_vs._Kattar,Ed Herman,Khadis Ibragimov,Light Heavyweight,Ed Herman,def,Khadis Ibragimov,"Decision (unanimous) (30–27, 30–27, 29–28)",3.0,5:00,,Fight Card (ESPN+),https://en.wikipedia.org/wiki/Ed_Herman_(fighter),,4,Unanimous Decision,,,,2019-11-09,501,UFC Fight Night: Magomedsharipov vs. Kattar,1,1.606060606060606,1.5405405405405406,1.526315789473684,1.617283950617284,1.5714285714285714,1.5405405405405406,,1.5988023952095807,1.558659217877095,1.6451612903225805,1.625,1.606060606060606,1.5850775916482809
Ed Herman,Kyle Noke,https://www.bestfightodds.com/events/ufc-on-versus-5-hardy-vs-lytle-399,Ed Herman,2.2,,,,2.15,2.2,,2.2,2.23,2.2,2.15,,2.1900000000000004,Ed Herman,Kyle Noke,https://en.wikipedia.org/wiki/UFC_Live:_Hardy_vs._Lytle,Ed Herman,Kyle Noke,Middleweight,Ed Herman,def,Kyle Noke,Submission (inverted heel hook),1.0,4:15,,Preliminary card (Facebook),https://en.wikipedia.org/wiki/Ed_Herman_(mixed_martial_artist),https://en.wikipedia.org/wiki/Kyle_Noke,7,Sub,Prelim,,,2011-08-14,181,UFC Live: Hardy vs. Lytle,1,1.7142857142857144,,1.6896551724137931,1.72992700729927,,1.6666666666666665,1.6896551724137931,,1.7518796992481203,1.5988023952095807,,,1.6915531182195624
Ed Herman,Nikita Krylov,https://www.bestfightodds.com/events/ufc-201-lawler-vs-woodley-1129,Nikita Krylov,1.434782608695652,,1.425531914893617,1.434782608695652,1.425531914893617,1.4444444444444444,,1.4366812227074237,1.4273504273504274,1.3636363636363638,1.4444444444444444,1.4807692307692308,1.4317955180530872,Nikita Krylov,Ed Herman,https://en.wikipedia.org/wiki/UFC_201,Nikita Krylov,Ed Herman,Light Heavyweight,Nikita Krylov,def,Ed Herman,KO (head kick),2.0,0:40,,Preliminary Card (Fox Sports 2),https://en.wikipedia.org/wiki/Nikita_Krylov,https://en.wikipedia.org/wiki/Ed_Herman_(fighter),6,KO,Prelim,,,2016-07-30,366,UFC 201: Lawler vs. Woodley,1,3.1,2.95,2.95,3.06,,2.75,2.8,2.62,3.0,3.0,2.95,,2.918
Ed Herman,Patrick Cummins,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Ed Herman,3.2,3.0,2.96,3.0,3.0,2.95,2.9,3.05,3.16,2.9,3.05,2.9,3.0058333333333334,Ed Herman,Patrick Cummins,https://en.wikipedia.org/wiki/UFC_Fight_Night:_dos_Anjos_vs._Lee,Ed Herman,Patrick Cummins,Light Heavyweight,Ed Herman,def,Patrick Cummins,TKO (knee and punches),1.0,3:39,,Preliminary Card (ESPN+),https://en.wikipedia.org/wiki/Ed_Herman_(fighter),https://en.wikipedia.org/wiki/Patrick_Cummins_(fighter),11,KO,Prelim,,,2019-05-18,479,UFC Fight Night: dos Anjos vs. Lee,1,1.4166666666666667,1.4201680672268908,1.4,1.4098360655737705,1.4,1.4,1.392156862745098,1.4,1.425531914893617,1.392156862745098,1.425531914893617,1.4,1.4068373628953965
Ed Herman,Rafael Natal,https://www.bestfightodds.com/events/ufc-fight-night-40-brown-vs-silva-794,Ed Herman,2.4,,2.35,2.3,2.35,2.35,,2.37,2.38,2.2,2.3,,2.3333333333333335,Ed Herman,Rafael Natal,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Brown_vs._Silva,Ed Herman,Rafael Natal,Middleweight,Ed Herman,def,Rafael Natal,"Decision (unanimous) (30–27, 29–28, 29–28)",3.0,5:00,,Preliminary card (Fox Sports 2),https://en.wikipedia.org/wiki/Ed_Herman_(mixed_martial_artist),https://en.wikipedia.org/wiki/Rafael_Natal,7,Unanimous Decision,Prelim,,,2014-05-10,272,UFC Fight Night: Brown vs. Silva,1,1.6666666666666665,1.6451612903225805,1.6451612903225805,1.6578947368421053,,1.606060606060606,1.625,,1.6578947368421053,1.6451612903225805,1.6666666666666665,,1.646185253782877
Ed Herman,Thales Leites,https://www.bestfightodds.com/events/ufc-167-st-pierre-vs-hendricks-699,Thales Leites,1.5405405405405406,,1.526315789473684,1.5,1.5555555555555556,1.4761904761904763,,1.5319148936170213,1.5376344086021505,1.4098360655737705,1.4166666666666667,,1.4994060440244295,Thales Leites,Ed Herman,https://en.wikipedia.org/wiki/UFC_167,Thales Leites,Ed Herman,Middleweight,Thales Leites,def,Ed Herman,"Decision (unanimous) (30–27, 30–27, 30–27)",3.0,5:00,,Preliminary card (Fox Sports 1),https://en.wikipedia.org/wiki/Thales_Leites,https://en.wikipedia.org/wiki/Ed_Herman_(mixed_martial_artist),7,Unanimous Decision,Prelim,,,2013-11-16,253,UFC 167: St-Pierre vs. Hendricks,1,2.7,2.6,2.55,2.69,,2.7,2.8,,2.69,2.8,2.6,,2.681111111111112
Ed Herman,Tim Boetsch,https://www.bestfightodds.com/events/ufc-fight-night-81-dillashaw-vs-cruz-1022,Ed Herman,2.9,,2.85,2.85,2.85,2.85,,2.85,2.8600000000000003,2.9,2.75,,2.8511111111111114,Ed Herman,Tim Boetsch,https://en.wikipedia.org/wiki/UFC_Fight_Night:_Dillashaw_vs._Cruz,Ed Herman,Tim Boetsch,Light Heavyweight,Ed Herman,def,Tim Boetsch,TKO (knee and punches),2.0,1:39,,Preliminary Card (Fox Sports 1),https://en.wikipedia.org/wiki/Ed_Herman_(mixed_martial_artist),https://en.wikipedia.org/wiki/Tim_Boetsch,6,KO,Prelim,,,2016-01-17,346,UFC Fight Night: Dillashaw vs. Cruz,1,1.4761904761904763,1.4545454545454546,1.4545454545454546,1.4672897196261683,,1.425531914893617,1.4651162790697674,,1.4739336492890995,1.3846153846153846,1.4545454545454546,,1.450701531924542
Ed Herman,Tim Credeur,https://www.bestfightodds.com/events/ufc-the-ultimate-fighter-13-finale-362,Ed Herman,1.8695652173913042,,,,1.8695652173913042,1.7407407407407407,,1.9523809523809523,1.8928571428571428,1.847457627118644,1.8333333333333335,,1.8579857473162031,Ed Herman,Tim Credeur,https://en.wikipedia.org/wiki/The_Ultimate_Fighter:_Team_Lesnar_vs._Team_dos_Santos_Finale,Ed Herman,Tim Credeur,Middleweight,Ed Herman,def,Tim Credeur,TKO (punches),1.0,0:48,,Main card,https://en.wikipedia.org/wiki/Ed_Herman_(mixed_martial_artist),https://en.wikipedia.org/wiki/Tim_Credeur,3,KO,Main Event,,,2011-06-04,176,The Ultimate Fighter: Team Lesnar vs. Team dos Santos Finale,1,1.9523809523809523,,1.8695652173913042,1.9803921568627452,,1.9523809523809523,1.9090909090909092,,1.9523809523809523,1.847457627118644,,,1.9233783953723513
Ed Herman,Trevor Smith,https://www.bestfightodds.com/events/ufc-on-fox-8-johnson-vs-moraga-674,Ed Herman,1.4761904761904763,,1.4166666666666667,1.4081632653061225,1.4081632653061225,1.4,,1.4716981132075473,1.45662100456621,1.3401360544217686,1.3773584905660377,,1.4172219262478838,Ed Herman,Trevor Smith,https://en.wikipedia.org/wiki/UFC_on_Fox:_Johnson_vs._Moraga,Ed Herman,Trevor Smith,Middleweight,Ed Herman,def,Trevor Smith,"Decision (split) (27–30, 30–27, 29–28)",3.0,5:00,,Preliminary card (FX),https://en.wikipedia.org/wiki/Ed_Herman_(mixed_martial_artist),https://en.wikipedia.org/wiki/Trevor_Smith_(fighter),9,Split Decision,Prelim,,,2013-07-27,241,UFC on Fox: Johnson vs. Moraga,1,2.9,2.9,2.95,2.91,,2.95,3.05,,2.9,3.0,2.95,,2.9455555555555555
Eddie Alvarez,Gilbert Melendez,https://www.bestfightodds.com/events/ufc-188-velasquez-vs-werdum-930,Eddie Alvarez,2.5,,2.44,2.4299999999999997,2.44,2.4,,2.44,2.48,2.5,2.35,,2.442222222222222,Eddie Alvarez,Gilbert Melendez,https://en.wikipedia.org/wiki/UFC_188,Eddie Alvarez,Gilbert Melendez,Lightweight,Eddie Alvarez,def,Gilbert Melendez,"Decision (split) (29–28, 28–29, 29–28)",3.0,5:00,,Main Card,https://en.wikipedia.org/wiki/Eddie_Alvarez,https://en.wikipedia.org/wiki/Gilbert_Melendez,2,Split Decision,Main Event,,,2015-06-13,322,UFC 188: Velasquez vs. Werdum,1,1.625,1.5917159763313609,1.5917159763313609,1.617283950617284,,1.5882352941176472,1.606060606060606,,1.625,1.526315789473684,1.6134969325153374,,1.598313836160809
Eddie Alvarez,Justin Gaethje,https://www.bestfightodds.com/events/ufc-218-holloway-vs-aldo-2-1368,Eddie Alvarez,2.65,,2.5300000000000002,2.52,2.6,2.5,2.5,2.55,2.6399999999999997,2.4,2.55,2.5,2.5399999999999996,Eddie Alvarez,Justin Gaethje,https://en.wikipedia.org/wiki/UFC_218,Eddie Alvarez,Justin Gaethje,Lightweight,Eddie Alvarez,def,Justin Gaethje,KO (knee),3.0,3:59,,Main Card,https://en.wikipedia.org/wiki/Eddie_Alvarez,https://en.wikipedia.org/wiki/Justin_Gaethje,4,KO,Main Event,,,2017-12-02,421,UFC 218: Holloway vs. Aldo 2,1,1.5714285714285714,1.5181347150259068,1.5405405405405406,1.5524861878453038,,1.5405405405405406,1.526315789473684,1.529100529100529,1.5681818181818183,1.5555555555555556,1.5649717514124295,1.526315789473684,1.5448701625980512
